date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
2020-09-26,2020,0,,TBD,PHI,1532.07015772833,1493.67137169255,0.5686396777735013,0.43136032222649867,,,1533.93481583953,1499.85847336439,,,,,,,0.5627149665460439,0.4372850334539561,,,,
2020-09-26,2020,0,,TOR,BAL,1488.1402338094,1454.15683397837,0.562394617032353,0.43760538296764695,,,1478.90455855735,1416.54178446655,,,,,,,0.6017829952802873,0.39821700471971266,,,,
2020-09-26,2020,0,,OAK,SEA,1550.17791459441,1474.80786230683,0.6199007400141129,0.3800992599858871,,,1529.11008041316,1443.7099182041,,,,,,,0.6324067732090174,0.3675932267909826,,,,
2020-09-26,2020,0,,NYY,FLA,1566.53591690342,1463.47750498906,0.656675506539287,0.34332449346071303,,,1575.34309868989,1463.8052512615,,,,,,,0.6670304149905026,0.33296958500949736,,,,
2020-09-25,2020,0,,SFG,SDP,1484.86915726759,1477.47405705992,0.5244384266028677,0.47556157339713234,,,1454.93505615551,1505.71127301977,,,,,,,0.44179165794965786,0.5582083420503421,,,,
2020-09-25,2020,0,,OAK,SEA,1550.17791459441,1474.80786230683,0.6199007400141129,0.3800992599858871,,,1529.11008041316,1443.7099182041,,,,,,,0.6300852018555847,0.3699147981444153,,,,
2020-09-25,2020,0,,LAD,ANA,1572.5676861609,1478.17477694779,0.6453431082937328,0.35465689170626724,,,1590.16791698935,1497.84317719829,,,,,,,0.6415460890549883,0.35845391094501167,,,,
2020-09-25,2020,0,,ARI,COL,1503.90146814993,1496.52665757686,0.5244092971435688,0.47559070285643124,,,1504.89841260504,1499.14776169454,,,,,,,0.5291405023636673,0.4708594976363327,,,,
2020-09-25,2020,0,,STL,MIL,1527.24095056728,1517.86966753028,0.5272747691354096,0.4727252308645904,,,1511.95313782826,1518.42233397582,,,,,,,0.5035778788844297,0.49642212111557027,,,,
2020-09-25,2020,0,,MIN,CIN,1541.66116715286,1486.65814257744,0.5919143589022856,0.4080856410977144,,,1555.06776346377,1517.6385463246,,,,,,,0.5699742494444274,0.4300257505555726,,,,
2020-09-25,2020,0,,CHW,CHC,1485.23341993217,1531.17226112602,0.44789406787405167,0.5521059321259483,,,1500.46488449159,1531.47474045698,,,,,,,0.46997894432318843,0.5300210556768116,,,,
2020-09-25,2020,0,,TEX,HOU,1481.77312444922,1563.49850359382,0.39766901676865885,0.6023309832313412,,,1476.26428660643,1568.95922749848,,,,,,,0.3871443397612008,0.6128556602387992,,,,
2020-09-25,2020,0,,KCR,DET,1444.23489816193,1420.48810199363,0.5478430754268944,0.45215692457310563,,,1440.96636240935,1436.47592388075,,,,,,,0.5212128368462963,0.47878716315370373,,,,
2020-09-25,2020,0,,CLE,PIT,1526.18676459998,1465.5856004484,0.5996748225029868,0.40032517749701324,,,1528.79989811197,1460.32233053612,,,,,,,0.6116215774384639,0.3883784225615361,,,,
2020-09-25,2020,0,,ATL,BOS,1537.14978502293,1512.82225601032,0.5486710320609585,0.45132896793904154,,,1535.03205688268,1504.76311144389,,,,,,,0.5624207439344363,0.4375792560655637,,,,
2020-09-25,2020,0,,NYY,FLA,1566.53591690342,1463.47750498906,0.656675506539287,0.34332449346071303,,,1575.34309868989,1463.8052512615,,,,,,,0.667869878337166,0.33213012166283395,,,,
2020-09-25,2020,0,,TBD,PHI,1532.07015772833,1493.67137169255,0.5686396777735013,0.43136032222649867,,,1533.93481583953,1499.85847336439,,,,,,,0.5624160930202223,0.43758390697977767,,,,
2020-09-25,2020,0,,TOR,BAL,1488.1402338094,1454.15683397837,0.562394617032353,0.43760538296764695,,,1478.90455855735,1416.54178446655,,,,,,,0.6050037807867626,0.39499621921323735,,,,
2020-09-25,2020,0,,WSN,NYM,1556.87114093765,1514.98597515044,0.5735554905972035,0.42644450940279655,,,1546.14450041514,1523.33931721518,,,,,,,0.5446440603424967,0.4553559396575033,,,,
2020-09-24,2020,0,,LAD,OAK,1572.5676861609,1550.17791459441,0.5459073270085915,0.45409267299140854,,,1590.16791698935,1529.11008041316,,,,,,,0.6002495923147173,0.3997504076852827,,,,
2020-09-24,2020,0,,STL,MIL,1527.24095056728,1517.86966753028,0.5272747691354096,0.4727252308645904,,,1511.95313782826,1518.42233397582,,,,,,,0.5038454789403991,0.4961545210596009,,,,
2020-09-24,2020,0,,TEX,HOU,1481.77312444922,1563.49850359382,0.39766901676865885,0.6023309832313412,,,1476.26428660643,1568.95922749848,,,,,,,0.3881271543268322,0.6118728456731678,,,,
2020-09-24,2020,0,,KCR,DET,1444.23489816193,1420.48810199363,0.5478430754268944,0.45215692457310563,,,1440.96636240935,1436.47592388075,,,,,,,0.5245308608935781,0.47546913910642186,,,,
2020-09-24,2020,0,,BOS,BAL,1512.82225601032,1454.15683397837,0.5969968257341276,0.4030031742658724,,,1504.76311144389,1416.54178446655,,,,,,,0.6363626757439865,0.36363732425601347,,,,
2020-09-24,2020,0,,ATL,FLA,1537.14978502293,1463.47750498906,0.6175952669319368,0.3824047330680632,,,1535.03205688268,1463.8052512615,,,,,,,0.6138829929535099,0.3861170070464901,,,,
2020-09-24,2020,0,,PIT,CHC,1465.5856004484,1531.17226112602,0.42011894637689184,0.5798810536231082,,,1460.32233053612,1531.47474045698,,,,,,,0.4117923318063449,0.5882076681936551,,,,
2020-09-24,2020,0,,TOR,NYY,1488.1402338094,1566.53591690342,0.40226900361129914,0.5977309963887009,,,1478.90455855735,1575.34309868989,,,,,,,0.3773406967265415,0.6226593032734584,,,,
2020-09-24,2020,0,,CLE,CHW,1526.18676459998,1485.23341993217,0.5722429989176216,0.42775700108237835,,,1528.79989811197,1500.46488449159,,,,,,,0.5523896747609851,0.4476103252390149,,,,
2020-09-24,2020,0,,WSN,NYM,1556.87114093765,1514.98597515044,0.5735554905972035,0.42644450940279655,,,1546.14450041514,1523.33931721518,,,,,,,0.5472858425731912,0.45271415742680876,,,,
2020-09-24,2020,0,,SFG,COL,1484.86915726759,1496.52665757686,0.4970390536499223,0.5029609463500777,,,1454.93505615551,1499.14776169454,,,,,,,0.4508424539727615,0.5491575460272384,,,,
2020-09-23,2020,0,,SFG,COL,1484.86915726759,1496.52665757686,0.4970390536499223,0.5029609463500777,,,1454.93505615551,1499.14776169454,,,,,,,0.4508424539727615,0.5491575460272384,,,,
2020-09-23,2020,0,,LAD,OAK,1572.5676861609,1550.17791459441,0.5459073270085915,0.45409267299140854,,,1590.16791698935,1529.11008041316,,,,,,,0.6002495923147173,0.3997504076852827,,,,
2020-09-23,2020,0,,KCR,STL,1444.23489816193,1527.24095056728,0.3959045173285635,0.6040954826714364,,,1440.96636240935,1511.95313782826,,,,,,,0.4140366244979659,0.5859633755020341,,,,
2020-09-23,2020,0,,MIN,DET,1541.66116715286,1420.48810199363,0.6797863821371929,0.3202136178628071,,,1555.06776346377,1436.47592388075,,,,,,,0.6752068410792916,0.32479315892070837,,,,
2020-09-23,2020,0,,BOS,BAL,1512.82225601032,1454.15683397837,0.5969968257341276,0.4030031742658724,,,1504.76311144389,1416.54178446655,,,,,,,0.6363626757439865,0.36363732425601347,,,,
2020-09-23,2020,0,,NYM,TBD,1514.98597515044,1532.07015772833,0.4892310611062009,0.510768938893799,,,1523.33931721518,1533.93481583953,,,,,,,0.4969237726077858,0.5030762273922142,,,,
2020-09-23,2020,0,,ATL,FLA,1537.14978502293,1463.47750498906,0.6175952669319368,0.3824047330680632,,,1535.03205688268,1463.8052512615,,,,,,,0.6138829929535099,0.3861170070464901,,,,
2020-09-23,2020,0,,PIT,CHC,1465.5856004484,1531.17226112602,0.42011894637689184,0.5798810536231082,,,1460.32233053612,1531.47474045698,,,,,,,0.4117923318063449,0.5882076681936551,,,,
2020-09-23,2020,0,,SEA,HOU,1474.80786230683,1563.49850359382,0.3881055814780011,0.6118944185219989,,,1443.7099182041,1568.95922749848,,,,,,,0.345356542333536,0.6546434576664639,,,,
2020-09-23,2020,0,,CIN,MIL,1486.65814257744,1517.86966753028,0.46893856623769165,0.5310614337623083,,,1517.6385463246,1518.42233397582,,,,,,,0.5118208273659006,0.4881791726340994,,,,
2020-09-23,2020,0,,TOR,NYY,1488.1402338094,1566.53591690342,0.40226900361129914,0.5977309963887009,,,1478.90455855735,1575.34309868989,,,,,,,0.3773406967265415,0.6226593032734584,,,,
2020-09-23,2020,0,,CLE,CHW,1526.18676459998,1485.23341993217,0.5722429989176216,0.42775700108237835,,,1528.79989811197,1500.46488449159,,,,,,,0.5523896747609851,0.4476103252390149,,,,
2020-09-23,2020,0,,ARI,TEX,1503.90146814993,1481.77312444922,0.5455342479130207,0.45446575208697926,,,1504.89841260504,1476.26428660643,,,,,,,0.5549158127650154,0.44508418723498455,,,,
2020-09-23,2020,0,,WSN,PHI,1556.87114093765,1493.67137169255,0.6032604862496443,0.39673951375035565,,,1546.14450041514,1499.85847336439,,,,,,,0.5764975826657149,0.42350241733428506,,,,
2020-09-23,2020,0,,SDP,ANA,1477.47405705992,1478.17477694779,0.5128042934586109,0.4871957065413891,,,1505.71127301977,1497.84317719829,,,,,,,0.5244954772395863,0.47550452276041366,,,,
2020-09-22,2020,0,,LAD,OAK,1572.5676861609,1550.17791459441,0.5459073270085915,0.45409267299140854,,,1590.16791698935,1529.11008041316,,,,,,,0.5992048416653006,0.40079515833469936,,,,
2020-09-22,2020,0,,SFG,COL,1484.86915726759,1496.52665757686,0.4970390536499223,0.5029609463500777,,,1454.93505615551,1499.14776169454,,,,,,,0.4508424539727615,0.5491575460272384,,,,
2020-09-22,2020,0,,SEA,HOU,1474.80786230683,1563.49850359382,0.3881055814780011,0.6118944185219989,,,1443.7099182041,1568.95922749848,,,,,,,0.345356542333536,0.6546434576664639,,,,
2020-09-22,2020,0,,SDP,ANA,1477.47405705992,1478.17477694779,0.5128042934586109,0.4871957065413891,,,1505.71127301977,1497.84317719829,,,,,,,0.5219186324414989,0.47808136755850106,,,,
2020-09-22,2020,0,,ARI,TEX,1503.90146814993,1481.77312444922,0.5455342479130207,0.45446575208697926,,,1504.89841260504,1476.26428660643,,,,,,,0.5535486537002761,0.44645134629972394,,,,
2020-09-22,2020,0,,KCR,STL,1444.23489816193,1527.24095056728,0.3959045173285635,0.6040954826714364,,,1440.96636240935,1511.95313782826,,,,,,,0.4140366244979659,0.5859633755020341,,,,
2020-09-22,2020,0,,MIN,DET,1541.66116715286,1420.48810199363,0.6797863821371929,0.3202136178628071,,,1555.06776346377,1436.47592388075,,,,,,,0.6756381958283543,0.32436180417164573,,,,
2020-09-22,2020,0,,BOS,BAL,1512.82225601032,1454.15683397837,0.5969968257341276,0.4030031742658724,,,1504.76311144389,1416.54178446655,,,,,,,0.6392897203126259,0.3607102796873741,,,,
2020-09-22,2020,0,,NYM,TBD,1514.98597515044,1532.07015772833,0.4892310611062009,0.510768938893799,,,1523.33931721518,1533.93481583953,,,,,,,0.4969237726077858,0.5030762273922142,,,,
2020-09-22,2020,0,,ATL,FLA,1537.14978502293,1463.47750498906,0.6175952669319368,0.3824047330680632,,,1535.03205688268,1463.8052512615,,,,,,,0.6138829929535099,0.3861170070464901,,,,
2020-09-22,2020,0,,PIT,CHC,1465.5856004484,1531.17226112602,0.42011894637689184,0.5798810536231082,,,1460.32233053612,1531.47474045698,,,,,,,0.4117923318063449,0.5882076681936551,,,,
2020-09-22,2020,0,,CIN,MIL,1486.65814257744,1517.86966753028,0.46893856623769165,0.5310614337623083,,,1517.6385463246,1518.42233397582,,,,,,,0.5118208273659006,0.4881791726340994,,,,
2020-09-22,2020,0,,TOR,NYY,1488.1402338094,1566.53591690342,0.40226900361129914,0.5977309963887009,,,1478.90455855735,1575.34309868989,,,,,,,0.3773406967265415,0.6226593032734584,,,,
2020-09-22,2020,0,,CLE,CHW,1526.18676459998,1485.23341993217,0.5722429989176216,0.42775700108237835,,,1528.79989811197,1500.46488449159,,,,,,,0.5523896747609851,0.4476103252390149,,,,
2020-09-22,2020,0,,WSN,PHI,1556.87114093765,1493.67137169255,0.6032604862496443,0.39673951375035565,,,1546.14450041514,1499.85847336439,,,,,,,0.5764975826657149,0.42350241733428506,,,,
2020-09-21,2020,0,,SFG,COL,1484.86915726759,1496.52665757686,0.4970390536499223,0.5029609463500777,,,1454.93505615551,1499.14776169454,,,,,,,0.45420224603098863,0.5457977539690113,,,,
2020-09-21,2020,0,,SEA,HOU,1474.80786230683,1563.49850359382,0.3881055814780011,0.6118944185219989,,,1443.7099182041,1568.95922749848,,,,,,,0.35036250175000644,0.6496374982499935,,,,
2020-09-21,2020,0,,KCR,STL,1444.23489816193,1527.24095056728,0.3959045173285635,0.6040954826714364,,,1440.96636240935,1511.95313782826,,,,,,,0.4115198244498211,0.588480175550179,,,,
2020-09-21,2020,0,,NYM,TBD,1514.98597515044,1532.07015772833,0.4892310611062009,0.510768938893799,,,1523.33931721518,1533.93481583953,,,,,,,0.4994379837477582,0.5005620162522417,,,,
2020-09-21,2020,0,,ATL,FLA,1537.14978502293,1463.47750498906,0.6175952669319368,0.3824047330680632,,,1535.03205688268,1463.8052512615,,,,,,,0.6136012153151189,0.3863987846848811,,,,
2020-09-21,2020,0,,PIT,CHC,1465.5856004484,1531.17226112602,0.42011894637689184,0.5798810536231082,,,1460.32233053612,1531.47474045698,,,,,,,0.41823028195010786,0.5817697180498922,,,,
2020-09-21,2020,0,,CIN,MIL,1486.65814257744,1517.86966753028,0.46893856623769165,0.5310614337623083,,,1517.6385463246,1518.42233397582,,,,,,,0.5148890388321221,0.4851109611678779,,,,
2020-09-21,2020,0,,TOR,NYY,1488.1402338094,1566.53591690342,0.40226900361129914,0.5977309963887009,,,1478.90455855735,1575.34309868989,,,,,,,0.38069885900353945,0.6193011409964606,,,,
2020-09-21,2020,0,,CLE,CHW,1526.18676459998,1485.23341993217,0.5722429989176216,0.42775700108237835,,,1528.79989811197,1500.46488449159,,,,,,,0.5530806180193225,0.4469193819806775,,,,
2020-09-21,2020,0,,WSN,PHI,1556.87114093765,1493.67137169255,0.6032604862496443,0.39673951375035565,,,1546.14450041514,1499.85847336439,,,,,,,0.5711783602640493,0.42882163973595067,,,,
2020-09-20,2020,0,,ANA,TEX,1478.17477694779,1481.77312444922,0.5086362132484009,0.4913637867515991,,,1497.84317719829,1476.26428660643,,,,,,,0.545420939692175,0.454579060307825,,,,
2020-09-20,2020,0,,SEA,SDP,1474.80786230683,1477.47405705992,0.50997722331468,0.49002277668532,,,1443.7099182041,1505.71127301977,,,,,,,0.4268678449925835,0.5731321550074164,,,,
2020-09-20,2020,0,,OAK,SFG,1550.17791459441,1484.86915726759,0.6061624416604116,0.39383755833958844,,,1529.11008041316,1454.93505615551,,,,,,,0.6182963529438142,0.38170364705618576,,,,
2020-09-20,2020,0,,ANA,TEX,1478.17477694779,1481.77312444922,0.5086362132484009,0.4913637867515991,,,1497.84317719829,1476.26428660643,,,,,,,0.545420939692175,0.454579060307825,,,,
2020-09-20,2020,0,,COL,LAD,1496.52665757686,1572.5676861609,0.40553243336353284,0.5944675666364672,,,1499.14776169454,1590.16791698935,,,,,,,0.38449483956859143,0.6155051604314086,,,,
2020-09-20,2020,0,,CHC,MIN,1531.17226112602,1541.66116715286,0.4987207641871621,0.501279235812838,,,1531.47474045698,1555.06776346377,,,,,,,0.4811490575095532,0.5188509424904468,,,,
2020-09-20,2020,0,,MIL,KCR,1517.86966753028,1444.23489816193,0.6175442694525555,0.38245573054744453,,,1518.42233397582,1440.96636240935,,,,,,,0.6221719304743343,0.3778280695256657,,,,
2020-09-20,2020,0,,HOU,ARI,1563.49850359382,1503.90146814993,0.5982863960508807,0.40171360394911926,,,1568.95922749848,1504.89841260504,,,,,,,0.5997839573726129,0.4002160426273871,,,,
2020-09-20,2020,0,,BOS,NYY,1512.82225601032,1566.53591690342,0.4368543029589446,0.5631456970410553,,,1504.76311144389,1575.34309868989,,,,,,,0.4123790379429461,0.5876209620570538,,,,
2020-09-20,2020,0,,NYM,ATL,1514.98597515044,1537.14978502293,0.48192710120854004,0.51807289879146,,,1523.33931721518,1535.03205688268,,,,,,,0.4953525940764594,0.5046474059235406,,,,
2020-09-20,2020,0,,FLA,WSN,1463.47750498906,1556.87114093765,0.3816961942492397,0.6183038057507604,,,1463.8052512615,1546.14450041514,,,,,,,0.40057288660607865,0.5994271133939213,,,,
2020-09-20,2020,0,,DET,CLE,1420.48810199363,1526.18676459998,0.36512499964727724,0.6348750003527228,,,1436.47592388075,1528.79989811197,,,,,,,0.3848527773284037,0.6151472226715964,,,,
2020-09-20,2020,0,,CIN,CHW,1486.65814257744,1485.23341993217,0.5158605282911993,0.4841394717088007,,,1517.6385463246,1500.46488449159,,,,,,,0.5377414270033147,0.46225857299668527,,,,
2020-09-20,2020,0,,BAL,TBD,1454.15683397837,1532.07015772833,0.4029368342367788,0.5970631657632213,,,1416.54178446655,1533.93481583953,,,,,,,0.34953515833746157,0.6504648416625385,,,,
2020-09-19,2020,0,,PIT,STL,1465.5856004484,1527.24095056728,0.4256419009718586,0.5743580990281414,,,1460.32233053612,1511.95313782826,,,,,,,0.4395720281367998,0.5604279718632001,,,,
2020-09-19,2020,0,,PHI,TOR,1493.67137169255,1488.1402338094,0.5217617012262933,0.4782382987737067,,,1499.85847336439,1478.90455855735,,,,,,,0.5441456156630518,0.45585438433694825,,,,
2020-09-19,2020,0,,SEA,SDP,1474.80786230683,1477.47405705992,0.50997722331468,0.49002277668532,,,1443.7099182041,1505.71127301977,,,,,,,0.4268678449925835,0.5731321550074164,,,,
2020-09-19,2020,0,,CHC,MIN,1531.17226112602,1541.66116715286,0.4987207641871621,0.501279235812838,,,1531.47474045698,1555.06776346377,,,,,,,0.4811490575095532,0.5188509424904468,,,,
2020-09-19,2020,0,,COL,LAD,1496.52665757686,1572.5676861609,0.40553243336353284,0.5944675666364672,,,1499.14776169454,1590.16791698935,,,,,,,0.38449483956859143,0.6155051604314086,,,,
2020-09-19,2020,0,,BOS,NYY,1512.82225601032,1566.53591690342,0.4368543029589446,0.5631456970410553,,,1504.76311144389,1575.34309868989,,,,,,,0.4123790379429461,0.5876209620570538,,,,
2020-09-19,2020,0,,NYM,ATL,1514.98597515044,1537.14978502293,0.48192710120854004,0.51807289879146,,,1523.33931721518,1535.03205688268,,,,,,,0.4953525940764594,0.5046474059235406,,,,
2020-09-19,2020,0,,ANA,TEX,1478.17477694779,1481.77312444922,0.5086362132484009,0.4913637867515991,,,1497.84317719829,1476.26428660643,,,,,,,0.545420939692175,0.454579060307825,,,,
2020-09-19,2020,0,,MIL,KCR,1517.86966753028,1444.23489816193,0.6175442694525555,0.38245573054744453,,,1518.42233397582,1440.96636240935,,,,,,,0.6221719304743343,0.3778280695256657,,,,
2020-09-19,2020,0,,HOU,ARI,1563.49850359382,1503.90146814993,0.5982863960508807,0.40171360394911926,,,1568.95922749848,1504.89841260504,,,,,,,0.5997839573726129,0.4002160426273871,,,,
2020-09-19,2020,0,,PIT,STL,1465.5856004484,1527.24095056728,0.4256419009718586,0.5743580990281414,,,1460.32233053612,1511.95313782826,,,,,,,0.4395720281367998,0.5604279718632001,,,,
2020-09-19,2020,0,,BAL,TBD,1454.15683397837,1532.07015772833,0.4029368342367788,0.5970631657632213,,,1416.54178446655,1533.93481583953,,,,,,,0.34953515833746157,0.6504648416625385,,,,
2020-09-19,2020,0,,FLA,WSN,1463.47750498906,1556.87114093765,0.3816961942492397,0.6183038057507604,,,1463.8052512615,1546.14450041514,,,,,,,0.40057288660607865,0.5994271133939213,,,,
2020-09-19,2020,0,,DET,CLE,1420.48810199363,1526.18676459998,0.36512499964727724,0.6348750003527228,,,1436.47592388075,1528.79989811197,,,,,,,0.3848527773284037,0.6151472226715964,,,,
2020-09-19,2020,0,,CIN,CHW,1486.65814257744,1485.23341993217,0.5158605282911993,0.4841394717088007,,,1517.6385463246,1500.46488449159,,,,,,,0.5377414270033147,0.46225857299668527,,,,
2020-09-19,2020,0,,PHI,TOR,1493.67137169255,1488.1402338094,0.5217617012262933,0.4782382987737067,,,1499.85847336439,1478.90455855735,,,,,,,0.5441456156630518,0.45585438433694825,,,,
2020-09-19,2020,0,,OAK,SFG,1550.17791459441,1484.86915726759,0.6061624416604116,0.39383755833958844,,,1529.11008041316,1454.93505615551,,,,,,,0.6182963529438142,0.38170364705618576,,,,
2020-09-18,2020,0,,SEA,SDP,1474.80786230683,1477.47405705992,0.50997722331468,0.49002277668532,,,1443.7099182041,1505.71127301977,,,,,,,0.43132790196482756,0.5686720980351725,,,,
2020-09-18,2020,0,,OAK,SFG,1550.17791459441,1484.86915726759,0.6061624416604116,0.39383755833958844,,,1529.11008041316,1454.93505615551,,,,,,,0.6178752951504011,0.38212470484959893,,,,
2020-09-18,2020,0,,ANA,TEX,1478.17477694779,1481.77312444922,0.5086362132484009,0.4913637867515991,,,1497.84317719829,1476.26428660643,,,,,,,0.5503087504027544,0.4496912495972456,,,,
2020-09-18,2020,0,,CHC,MIN,1531.17226112602,1541.66116715286,0.4987207641871621,0.501279235812838,,,1531.47474045698,1555.06776346377,,,,,,,0.48534653333346633,0.5146534666665337,,,,
2020-09-18,2020,0,,MIL,KCR,1517.86966753028,1444.23489816193,0.6175442694525555,0.38245573054744453,,,1518.42233397582,1440.96636240935,,,,,,,0.6248283548324073,0.3751716451675927,,,,
2020-09-18,2020,0,,HOU,ARI,1563.49850359382,1503.90146814993,0.5982863960508807,0.40171360394911926,,,1568.95922749848,1504.89841260504,,,,,,,0.6045110846486662,0.3954889153513338,,,,
2020-09-18,2020,0,,COL,LAD,1496.52665757686,1572.5676861609,0.40553243336353284,0.5944675666364672,,,1499.14776169454,1590.16791698935,,,,,,,0.38449483956859143,0.6155051604314086,,,,
2020-09-18,2020,0,,BOS,NYY,1512.82225601032,1566.53591690342,0.4368543029589446,0.5631456970410553,,,1504.76311144389,1575.34309868989,,,,,,,0.41336614885197437,0.5866338511480256,,,,
2020-09-18,2020,0,,NYM,ATL,1514.98597515044,1537.14978502293,0.48192710120854004,0.51807289879146,,,1523.33931721518,1535.03205688268,,,,,,,0.4925506471328856,0.5074493528671145,,,,
